record_index,image_name,provenance_file,original_provenance_sha256,original_image_sha256,tampered_image_sha256,image_byte_offset,image_byte_before,image_byte_after,original_label,tampered_label,original_quality,tampered_quality,original_identifier,tampered_identifier,label_tampered_provenance_sha256,quality_tampered_provenance_sha256,identifier_tampered_provenance_sha256
170,58_1.jpg,58_1.provenance.json,0b6db7b8a2da2bb8eef6f27a1cf12cbb1a58e007f2ed0ea5190887139685b33c,9aa32e560736d66881c08df65eee7edc4d097680d5a7c7d3171ded67b192af9b,965f52220792b03fa3c5d78c456cbc01d7cd654084dcd939d664fe6e36364798,58543,64,65,GON+,GON-,3.60,3.61,58_1.jpg,tampered_58_1.jpg,977f84c799fbeaef9b4bf07b7842aad10c055330a6d47af1975fa970a129a9ca,1bb42e2eb8387f0958608d69cf31c4e88be3281ad5944be49b1ae3024a3a50d9,4a97dabb1cdfd564a1ac52ccda766ae459a4678828d4eec4dc36f10fe6e51599
171,58_2.jpg,58_2.provenance.json,bd424eb9f719a0912eb9e9083ffe343e070c7683d04f76e21172c88d0a675181,dc33af957b589ea6861a88261df7419416c18c5cdbd8da275e47ffd5fac2c31c,a7365a478467063211bd278202a9398a15dd7bebeeccbc3fe9d3dc6155e48803,53171,52,53,GON+,GON-,3.60,3.61,58_2.jpg,tampered_58_2.jpg,031093ae720d8f633cd4d825b8da3d73be0503c90523dc99f3c73c745f94f437,ee4ef850f300988a410d7e6a38306f4bb0da07e9f92dfe36b733e7f559abb761,172e478097a3b44ca188a9a42365d3ece831932a5c0a14cf2e668c6251251604
172,59_0.jpg,59_0.provenance.json,f75acb2cfceb20589134eeda4550d9367500fe80f514f8dca183166d36d83f52,bf37bfe197e4f06c6ce6312ae292837fd2f04de543c26cfa416eb35d819660df,6d7003a070f286fab62cd09a4e984e5d15e9036ed7d4e175a8ddb30a4269840c,63073,28,29,GON+,GON-,5.58,5.59,59_0.jpg,tampered_59_0.jpg,74bf19102fd80087e06b2e5d9d313a18dba8e7b1c15f8265496023351a9e0d12,fa55bec52b2abbbdcbf4022f0337b93208556e149d99e838495d25e762c15fc2,c74bbd101bc9a8c7bb12f3670ec570b67d08acde5ad19e9380d49aace0bdcdfd
173,59_1.jpg,59_1.provenance.json,c5a3a5982f22dfa3038d605000e3c35439054ae7ae491dd982df763ffbaf91c1,80a3e5b4d58632fe39af8f0dc9d06a4c0088db2723ec2b3b16104ce3edd7e944,56577cdaa41e4650e8d4f4245f6d23c6d3e57842f18b5b96b97643b403151803,67082,165,164,GON+,GON-,6.36,6.37,59_1.jpg,tampered_59_1.jpg,03f64da76979154f931b5ae510266a4329bf7e225cfacea5462c0ff923c5a6b3,0aaec41444e24686e10f2c552092a69c33ebaa3e01bf88ae5018d2b6db26cb03,67a20e71b6fb42e9491163e6c575019271dd5cd071b95c8ca327cde36968ad71
174,60_0.jpg,60_0.provenance.json,7fa6e61f8fbd863581290d2c53f7ddbba76ba7586bd3de6649e13e31c3ba9f8b,5330725d343a7722e1b460d415339ae0c35aa72fcd3f56a56fb47331e0c09127,a475c6d62aabea5769d56b314f1f1d83fe2e54f5d35fb5ee73b6f99adf8c92af,70957,74,75,GON+,GON-,4.16,4.17,60_0.jpg,tampered_60_0.jpg,4f9d83fe81f0c2a9e80a04cb86cc626d6d8d9983d5e24cdda9de510fbad0d4c1,4d4491d7916baf945fb876558b878aa2a4883be77d723e3afb6566ccbafc081f,5a403e1efcba2f0edbe01ab15f0b65533646988f575784582637c8f3ef1e240c
175,61_0.jpg,61_0.provenance.json,b99dc1cbeb649254686942685accba397794a9904a6eac7b4d4d77812c6cc3e1,8fb881f5da3387420dd2b1ff61d913b864c757863f55b64720af8a23fcb0de1a,b40bbf4c361abfb01355ab37b6170f70b8f5c210583c52bbdef7036d7ecc8fa1,55483,189,188,GON+,GON-,4.17,4.18,61_0.jpg,tampered_61_0.jpg,dcbff861360f2ba027d000f389f38656452a72d8afefbf388a88d3f8f9d8ac55,862599e547cbc095f2f5ad4bb2847b0486b7e5f5b5c67e678494bd7567efb9be,3268f1a037ec3aa66b82c65eff3f8f1676d57df61eaed7a6ce05e29e49b1ec8a
176,61_1.jpg,61_1.provenance.json,0aa607d2675ac0ff5fc88448ac5b9fe5debd95124dd9225e46d8e14406135631,a9e7f5e4f65516912dc47500c462dd55e9720609c1a7f1d1993fbe684329f2cd,6d6cbab91165677841c9ab5fc9ce60a252af644dbf2461f4ba155193dbf51382,57505,118,119,GON+,GON-,4.99,5.00,61_1.jpg,tampered_61_1.jpg,1b7b13436cb3a7b9a5696424e77add02874c7271ef148fc4b1fa9059abaaa7c6,f88325597f5ce998a3d41200024b915b543d68ed39adea7c9ed3e0d5c7c1df2f,47ae627dcd17538cf29b6d0b883f7044cbdba39d21002ee27e84740c93a2e9c4
177,61_2.jpg,61_2.provenance.json,ea77b64c91aced0be5100aa56d4ddf13419175037b73eb973d1904ac9fbd226a,6d01b8365d3ad7e7b98f654a922de62978c210b5a86f70af7e7b4c0ab59e79d4,2718899c71375b711477efbd6f66e4ed2ce9cf076e059d3235491cb0e9ca9e90,57405,6,7,GON+,GON-,5.71,5.72,61_2.jpg,tampered_61_2.jpg,7f494e7fdaf7ae1a78f4683d217b691465b09beff0d830258f419c8f05a9ec9e,b54871e0583ca29551521392a8a9735b806ae2177287d3606e7068c2770c6896,e540925f14678be28597eda192104fcfc65ffd1a58f896c2c5f3fa6a85fabd5a
178,61_3.jpg,61_3.provenance.json,f2ce4cf7d998e7875509147332145230e811ba3dba14438dc42fe46891b6d9f2,077d795460a896e0fbd34f2357066e474d5222a4c59549d10672dfd6df4e4989,45e035c8e2e7985d1b823032a9c25dc494fa81c2a678fdc40516a46adaf565f2,61166,237,236,GON+,GON-,5.19,5.20,61_3.jpg,tampered_61_3.jpg,d4c99347dcbffc2f6fbfd5d47719fcfdd3d7470efeed6b0c1e9ac7625fa89a0f,90948e97db1f55c6b183334ec64ca98ccc926cf9303d50f782175c67f0ad18bd,60cf854b7cdb861cd40ae6fcdaf6492d6c0a2c94660c483ea9d8acbbb524ce5f
179,61_4.jpg,61_4.provenance.json,699d96477bc0ec7e6a9963592ba789d54260c0ba2966872b19e85439bf9b26cf,eb737bcfe2af927206cd0251200d00dc06641fe197f2e05bfefd9869f4d0dd32,9b95e53075e303eda18cc09dce0c9295b06ab8b78518a7a5901de9da1102a2a8,61071,41,40,GON+,GON-,6.57,6.58,61_4.jpg,tampered_61_4.jpg,0b21a4f71b2dae78ebf4a7afc978271b27e9cfa84ec0cded3b405e0221e46999,9015732ef7a3998aebb81e857201c2bf5508506848bb2d0a82103c491f5f688e,0255c3682e500b811c171297e97cc883c6b8b906ce51f1830315f6694de21118
180,62_0.jpg,62_0.provenance.json,8a9a8e2a0bff04ce182b9cef6e5a008d54a98b72278388a01b9263b70bb9faee,7cfa0bd7fb2e7ac0d9e39b32ea4ccc17c1a61f11d08027d5c40aabc6acbbb75c,42c1be2d8d06dc8a426272cdc21632225f8b49f3b9743fb94ac7ed4daeb1d0a6,49948,106,107,GON+,GON-,3.42,3.43,62_0.jpg,tampered_62_0.jpg,9dcfb4fb88366d6def5e411da7cb9ce52953bacb8d583a5e0a5e9aa93f0432c0,8566d98193d1632981af101428961b892c1f1d36fd7b7fcf08f382f2e7f1d828,a394da66ec10b6dbe0859308cce08e47852c2c5567017412e16fa66ecce3960a
181,62_1.jpg,62_1.provenance.json,bdb99865338eee6828748a3079d6e6667670069a4ffe92f8e09d47cc13b8565d,b98ad538594893422d677d8adbf2a78cd7b8f7958daa1362c29368bc9674df0d,cf69bf2bdf38a03403d4821c2330b1630a712ae6067f274348a90b0c395bc2a9,61410,81,80,GON+,GON-,5.64,5.65,62_1.jpg,tampered_62_1.jpg,5039b1c57fcea6a1e569426233b42ce2cd1ffade4d84035100a538e7b8b48dc6,fba95b7948d359d61d6209d2cd51fcc51ad2784d6d20d7b1f93b78438679fd48,1702a297588d2bff734f2d5f320bd716e0a7bee0b7fe4b8fa2c9f79c8f958041
182,62_2.jpg,62_2.provenance.json,3b1ca7a70ddde81a47590d0eb8cd331610831aee96f58217e400a6338b8eaf9a,800c849f5cab26d58f3f15434485620262fa5130ee2d86cd3ae93b2dddbb7726,33969b49a94357f7336b34819117027c0c567274616c5512d521cfbbc9e92c93,57353,133,132,GON+,GON-,6.47,6.48,62_2.jpg,tampered_62_2.jpg,db24d0bab82641ddc0165af3f2e77e79cce1402b2a86b11b641fe33961ecd863,dd5473a36be03eb36e44d2ef1c375a0ef00bfd818be84d64d4997d37aca80f20,4453a7ddfaf926908a3b8099dd4ae83d1569b50226eb1a8ef189f267ceeff7bb
183,62_3.jpg,62_3.provenance.json,a5fcfad9349243eb9c8fef52a8820a8046e9ec1820dc92f6b4b61b5acd4bd48c,931cc7dff52fb367e2294a2f25456e777e2c910d7df2e61a5817d1ac96b47d5d,fce2748e7bb5264b2ae128f89d7ba30767f7a11b595e0563abc2b21393f8d697,53366,160,161,GON+,GON-,6.48,6.49,62_3.jpg,tampered_62_3.jpg,26a49785628394a906ffbbad059d742c667cc20f69c7370e895a0e4c20741529,e837e7c68ec716790bb3dd695771fb4a58ea92b5e97e712c89f453e437d77836,967b4b782832d1d6b1db79870541b367f64616ed31842f13a4fa5856864bed47
184,62_4.jpg,62_4.provenance.json,6c939c01ce056d05fcc4d0db00f36951a7d9320767554ded7e59bd3788bfd408,733a688eacea921561b83da172140258dfdad8073171c3abf278030c9aa3e9a0,db98ce212ad14478cc42436f28f6ba79193abf8159b38b8fff383c05a81ae8ce,61709,11,10,GON+,GON-,7.12,7.13,62_4.jpg,tampered_62_4.jpg,916664861510a4c85062dfe94d27db378a78d70e327a0ad728b217b2c269501b,3ab17d7784e8c0de740cd9fec4c20b65851c19b693e48d4d734614bb39da8327,963457d2c199473d57628ba4a39130a602c1d7ad1a2d881249d0a10c4683b55a
185,62_5.jpg,62_5.provenance.json,266184442fdb0675cf5aa01cb6e0b6d5eef1228500f0b7e62c06ebae7f844e1c,e5cb63cea3f70f24425abbc33dab717eb5c7fb726ef2bcbe9753412d62065518,b010988dfb065c68567f8112a846748ed6431e0362009e32be70a16d9f4e98f9,67775,41,40,GON+,GON-,7.09,7.10,62_5.jpg,tampered_62_5.jpg,da8dd9c07e8e166fac51d42e21234b5e2b2fe7bd8863bcdd03bd416a778e0510,869435825eec5b8f41f0c2169e61a1b1b8bdcca665ae64b6caab6686ef5b0708,9f14c2037b7abcb33dab8ab4d5836af9ff75c71888d7829d4be3ea5a92211d24
186,63_0.jpg,63_0.provenance.json,a89d6be486b1a530ba3ed4356719654532f94bbaa23ae0269416590c6d1a3e07,c137110d05718dbf2613da2a7bd2f6a17b36fbc736b255c5c2092056b831c35b,0e93ed196c33eff8931aaab5effd1c578292fa879ae6f7f214d426c8a995cdff,62813,189,188,GON+,GON-,5.92,5.93,63_0.jpg,tampered_63_0.jpg,ece9067f7d046bcab097146b0e328c7df961770f09191364ab81ea989611f108,78a8b9acf4d433d9319bca44c569696a72f99dba5bc62a31c0357dc0cb013cec,a0547d665f841aa0e3227b2ed6f845a65846d11c8a228d68c7fa845823a9698b
187,63_1.jpg,63_1.provenance.json,cc7594a2fda807b5e3a62690b06b901828fc8eefd6303dedaaed70a65339bf78,50ef1d4ffb4264847411d208ecc341b191adc7c985915499c30483437c5304a8,fc5742571dde0048bea7965fbce9d35138c7017c8f4e432f5e1d18b92706fd31,74743,115,114,GON+,GON-,5.95,5.96,63_1.jpg,tampered_63_1.jpg,e05cce8dfa0822546ef215e715771d4d34ababfcf25598655ece43d733231329,f8ef36b57e466e09c55b2490f1e5d41431be5ba84ea7f860c5b0a333a785e4fb,4197577eec89d0ccfcbcd6eef769ad1cbee8fbb130d5e8f91a2620b33740362a
188,63_2.jpg,63_2.provenance.json,6ffe250cddf44eec228127d19cdc87a9189c99d27f4f77983906f63a52d06a32,07f4639874a0a2231ae918cc9b2477834d7d0541ad02a24101fcec906858564e,d6cf7249987e268130578e885bcd59a9ec3c0ec57ffa90432ad1e832eee36fe3,68561,41,40,GON+,GON-,7.13,7.14,63_2.jpg,tampered_63_2.jpg,59afe0e5b3ca51536bfe8122d14a7fb4da7e44e41d1a472ebaf4b1ec39c193d9,6ae153750cd21d239250b706ef096dc5bb9855798c1d4602d84d45c3a876743f,540838c71337cc2d83a1ede23c8071550f4b34bc36f5aabc8767f94c39059929
189,63_3.jpg,63_3.provenance.json,3a128058f769acf5e3359652a36e000af0f53c73c5051d7400478e0487376c91,282ef327a585955f239f5303d8ca919bee2deb6ba2c09de800be8cbe13ccadbf,8e0947a7e6e68aa0239b6d59258f36e576161e62e9f4c113ae95f9504f0c7198,59922,137,136,GON+,GON-,5.54,5.55,63_3.jpg,tampered_63_3.jpg,53abbaf4b2ab42caa458319a86050ce6ea2686bb7a36b3fba796cef624bd6c69,5362aa235d629b9911e4ab2c299129a9740590f4573357fccfe26cc3f61813b7,f3b716e6155b10731f334c543e62dbdaaf69bc0b7362be671d99d271997f5afa
190,63_4.jpg,63_4.provenance.json,73f79abb51eb24b9a561f819739217f524851a44ad7ca107d85cf52ea309952a,25f16bb08b145716e965ab3373b363f59b0b85d25147e55fabeb074de1050962,f712116bfc31d6a0ae2d459466b4a75a387abb04b1034ef7d2e8987a8c453eba,62877,173,172,GON+,GON-,6.70,6.71,63_4.jpg,tampered_63_4.jpg,1c8f82d24af6dde8ad83a3d40b95b3b703be4f13dcfde891df282a4b08fc060a,240a2bafdd5da781580f288cd65c7f561c6fb66ff6326ea4c66b4f77deb21afb,e7e90450f156f009b349c28be7e54d9f52363f22bbaf22da11b2aed9bf561063
191,63_5.jpg,63_5.provenance.json,c588c28b41dd2dfd97c714fa797664314a9b46216a9d47fa11e20716ab02e315,26be419646a35d03edd2c857ae9fb29eb0327d0ae381ef6a5e8b74136e74bb5d,33e99f391314401606bd55f23c6c6a9f67e818045a4e7122548004585d12f754,57031,41,40,GON+,GON-,6.71,6.72,63_5.jpg,tampered_63_5.jpg,df7ae4c372b67bf9e983585d35b808623ac7a145bcbfcd8fda9c5e7b7e46cf2a,6951a2ff932e883e1aeb82e6ac9fd6fe2cf27757e1fa2ae5dcb0142e1980e36b,199b2ca285d49bc3658915fd2563b32b41eaa48be8628edce501a1df3cfa4203
192,63_6.jpg,63_6.provenance.json,e8cf6cd60bfeedddb30901aac264d9585e23dc8c43e1aa98a22158cbcaaa18c0,cdf96eabd5a03afcacd337e2ccb8e73b2737dae225391054bbc7964a734d4620,20fbfa77be0ffc147b131789659fcab6e160027930a41009e35250c1595d9dc2,56200,232,233,GON+,GON-,6.51,6.52,63_6.jpg,tampered_63_6.jpg,0ecf8cbc05b3163d6c33a8c642b309bf602a8bd76bba4be149c88884497fdd69,80b82d05344e2bf46c6a0a591a431a0188809ab67520e3e8073858851cbdda14,9ad0ef9f6e182c453b1e4e569d8e05d3f43dde03cebd8e97c170a4659b1eb8ed
193,64_0.jpg,64_0.provenance.json,fcff74ebcb29bd8646843bed761e03ff4f1791c58f85d1f50d84c3e4e937f92c,772a7a3f4dab621639abdaceb3ed0d423f86994e74b7b407ee9c9e5fbce4cc18,803a04f0cd2494ce90021b431bf55ea67a4f9b1674020eec2c1876612230a81a,63455,76,77,GON+,GON-,6.23,6.24,64_0.jpg,tampered_64_0.jpg,31805ae2e2f8525beafa57f91a4dc1c64ec06db9602f26af8697027aa9709c18,439fc70073e4864b001363287c403b63d4f8f9344c69ff7cfb40efdbbc63da7a,f11a8bed0244183a47a0162ab1368f7f4fc21aedaffc8b00f1f1b016178f1e5d
194,64_1.jpg,64_1.provenance.json,dd5be23a7c27acf26ce6f9f1a1e78f6d37caa95b61ae7f70746cc307521f2ced,ced7260009dd20c85c69c69764a4e7655df74fa39321c827f6b7540342e0d6fb,4e4ca0219e58d59941ec4c8b688632af9c47132c565ec13ba1ef3575308d87c6,65725,21,20,GON+,GON-,6.10,6.11,64_1.jpg,tampered_64_1.jpg,3aabe11206c7594583de816e522da871bb13c2ceb13c7980fee81814ec8b202e,c75175531df272aa40260278a036d006004335fe958cef19f4f36758026f3a2e,a41b4385a6e14f432f618dce22a49f92ba8873cc9bdf06f89842fc5149d59ff4
195,64_2.jpg,64_2.provenance.json,04e2ec532d5d9f03425b38b86d3e0daf8cbad2a9ac63dbebe6b80ee332c06a1e,1446e1a9535c03a8293145b6f74e77b236b7caae913159f8b759e15de172709e,27489c37699db1ec2c97310c2df2d73575d129f9fc9ce0831405b01f64702f90,73735,73,72,GON+,GON-,6.31,6.32,64_2.jpg,tampered_64_2.jpg,a5552ab3e0217ae962501e0f799b01a26a0859839f29f7a5f886c457c299215c,fe26f7d5faf62a456c7cd9318cf47c7a28717e66e2aa62649d0f9718de7cc2a0,7d243f62b04d31035169f4684e0ae670d497d907548d9f81c50ce64d990eb1a8
196,64_3.jpg,64_3.provenance.json,874a5d8ac476781f618cd7ba56271afe5d33e63bb0bdf876d6b18f02f81a92d1,60c30c8d89f0d89088db14feff5ac7a899501d9bc460addcb1e30ce0f271fc47,1597ba47fb2bc19c3bccc1a8f837b52239e803c8a7bfb516ef36dda9afdcc43e,76159,56,57,GON+,GON-,7.25,7.26,64_3.jpg,tampered_64_3.jpg,adc938077b74c509eef601e17daba10f126696158d1220624f2eb5564b56c073,2890391441ebe7b842383d9e52d30f4b9773902ecf1ef5ff5b864707b29e33c1,dd4f3c388b72b92b7faeceedddad2455269dfca8ffb7923fb185105a06c57e1b
197,64_4.jpg,64_4.provenance.json,d43a995f9ee17f64c9d11243aae0e808fbe28490fcccbfdfeece883cce0d3631,e7b785baee3e204640d0dcd7fbb3470f4647861e1d94ba2ca6a33bd45d054361,55a7f34677dc1d98d7520d4d30b96a5fb56de3c78d411657a4a0eaa68c95db45,65137,165,164,GON+,GON-,6.90,6.91,64_4.jpg,tampered_64_4.jpg,809d67927005163d50c564479d5ccfdf1e0af045616b3ed26221fa3ff87f087e,419632e98e2c61d18d275bd867c7e4713f8072b53264e7e90574c9b5abeeb2d5,bbd66aace732dd4b4631398a1782c6feb6d81441b73ecc40661c999e5b3af654
198,65_0.jpg,65_0.provenance.json,78a441090943f4491ba4852c8ec7c04999f9e7a16c2236c5ca831266886de6d7,b8be49ecbf301df096d08b3cdd7d69c2eb39966b5a6cbc84616d1cdb01e9801f,171857ae1e6de681c144371b980dc2d785c1bfd735ca7953a1bd5c4bdaf7e1a7,67705,142,143,GON+,GON-,7.16,7.17,65_0.jpg,tampered_65_0.jpg,613db4adaefb1efe4c53e2a5a17aee1c41b42e2d1399ea7c18af482c2b1bd607,00d511c5a2bee360cbfd5da50429667024d8aa89c5289ea2e0a26bbda7b98e61,a0f78f419f2609d7faaa20ec57422556a05d01d3e44cb5724ede1619a82a3d59
199,65_1.jpg,65_1.provenance.json,15dcee03b09ae212c694e3604ef9449295feb8649c073faf4b954218d888ff9d,fa59d27960c62ae1a2bdab8e6972b56ffea7ec77273d69a84f5246cedbb89d0c,d985363c7d88541ee9af3d1a64a8e730990f25f75f142b186597bf695e0726a5,60362,239,238,GON+,GON-,6.91,6.92,65_1.jpg,tampered_65_1.jpg,10d80df57c5d7b5993b108add2ae87a3a0ddafaa30f44ecb2217c4a44d480129,bd343cb9f7eee45b163ee06c3ec7091a0050265b92caff642a1bff398133a8ed,20a2fd09ee02b89e4bcce59a296536b149efc3b86390eb6957966b4ce896ddaf
200,65_2.jpg,65_2.provenance.json,2c2ae5a962d8b2dd26813fb0771322f36814e14c4027d09fdc4c9888decf55e7,41002591793ba148fe48c8f47807a29c44c2c60b42f2d56559c62b96e4ca23be,43c692fdfb0ff984d9529f1a6c3937b29a39480e1ab3503e99aae19f85771823,66148,72,73,GON+,GON-,6.98,6.99,65_2.jpg,tampered_65_2.jpg,445d4ed8383804e732fe854995ee836f433c445bc98f9a36c93799cfa4a20e95,493e988de157b0255eca0edbe10361c8fd5f9787d2ff825cec1319cdfe81bde7,f4aa528bb89704bcc76e80d20188b36ad78b5efe04b595c2fe126e7fd39ded50
201,65_3.jpg,65_3.provenance.json,b8b215ef165510d18bbd07600d7d9c7f1bef3354d1ec5cd554364b716185c266,4f19c082f1fe094fa98287362a9285ce8f64e666580df41fb9b03394f466731c,9443e08f0018a09cd8d368895fc01f209a77d5fbb28c60944ddd53ccf8d9d2d3,63771,128,129,GON+,GON-,6.36,6.37,65_3.jpg,tampered_65_3.jpg,de7e2f5ecbfbdd7b41cf784a9936a8e63aec2efb6618b73d64fd8f301d5a8703,1ac8f90ecd02e1f3450cbf7a9f84755bd670eba2de3906814478a76aa810c76c,91b67bb3f345d441d7f2d4c9ae7213f8d96629bed558610288fb80bdf8b28e16
202,65_4.jpg,65_4.provenance.json,d9e3be6cfc708dd061eb01244d7a789dab205c7e162b81e9350ca3a984fc67fb,61877496735644f27eaeec282e2f9973b3db91fcc12acbb7344ecb180675022f,2a2e56cc3e9788138a1bf6a7e883c28e544f564831a8aaf6515f957df4416f0d,57943,243,242,GON+,GON-,6.81,6.82,65_4.jpg,tampered_65_4.jpg,bfb17baf4dbd34872f436050c19d55a162a213835f29b0147a69e1d186953a30,e63f33d3f2e015b634908561751da96fcc3e015d31eec094a5b98595f89f095b,16769583d7a89229a104a2673bf40274127ae8550aef96b662180d46bd44f0a3
203,65_5.jpg,65_5.provenance.json,a7f84abc3cd7c71818b22b2f5a3630e8fa2716b83f95f31b5211685c77d8dec4,255f5edfcb938651da7907d4697685608259dac9628d9574eb8f806ebebd2892,fdc5a8b7e2ba7615a4ad97d5c42a77ac98d088ed4e7944c94e4030d3f2d154b4,56954,208,209,GON+,GON-,6.67,6.68,65_5.jpg,tampered_65_5.jpg,c695f2c22411b7fac4a6ba8221227f23803fff8327950efb63590754f02e19d8,4397ee930519b91087f5dfc353656c2271c62d0a1800f0bffa4d289a14c5ba82,48b716d8f96d33eef3f477ecb51a9650a61ffe9aad54ced0a22f040029260cf8
204,65_6.jpg,65_6.provenance.json,76c2a7ae82c70f598137eec044a5e3750d56e817edf2ee23a85c8e491b2188bb,afd74b4d05a08a5e1d40896ae0f2096c22162fccb0f66b24ba285a4e03e78838,d430150ae9045e6b602b5e810349e53ca4118d48b1fca14f387ded5845ad7dc0,62378,78,79,GON+,GON-,6.84,6.85,65_6.jpg,tampered_65_6.jpg,f5926b323a60044eeae11cc67f2e34971a712fa9c547479ab028f18341a21d2d,3ff5553a2a5a2b9b89c14ed49064f63ccc9f389b1971f2f15191542a84faab40,cbc06e227045dff409ce3469bfdd5c4ed25dad6de64ccbacaef2c00ad2c41975
205,65_7.jpg,65_7.provenance.json,3cfd4faddbba2e1e8816b02a7e4843e8aa46296dab7cba6f776cd4035e47655a,4d46379cc19c82a79ec3c1b801aabbd6f67bef83d7baa0634a8f956c4e9b9155,0897e16f3fd8f13e486db676bbc36a6745045ef53bf8df5d9b633ea2b88ed12f,61154,31,30,GON+,GON-,6.49,6.50,65_7.jpg,tampered_65_7.jpg,1ecc61729c42ad68d2af8c8f19de08f9b695fa483d524886514696d2857114c5,e8f344d2fc8ac18c002583619ba34d131997957b6fd7b8ecab17988a6be86773,6b01fb13c0279d6aa11b6382c6c33bdaff2dba8d9d2df9220800195c08f0ecd2
206,66_0.jpg,66_0.provenance.json,6c74b324e4f5823326c20bc66d72854c09caf7503da7c59239a39dbe4bec6146,0e63021908cb544418516afa51c8f092343241c0b77a1f26d8a1748cd1061197,65a881bb0a545ed16a8ea7b8e9addf240b4f207c6ceb8a3af4c20c919dfff534,62776,41,40,GON+,GON-,7.32,7.33,66_0.jpg,tampered_66_0.jpg,805d2f7a0b179d4075b336a519c476d57c69d2909d6b73d4ed4e3dc4a8746bab,4bc2c0bb79f41e77656f83e8d8f94608ca5381e8d0abcf313f121d28fea06e73,c0b8b2ae3fb97042a391c85ccb292a6c85201c17a702bf31311fcf8bb56be050
207,66_1.jpg,66_1.provenance.json,06994b73d4c37a0bb6f90985bea19dfbacc593bb40c53f785e73e4101240c6ba,f62438e5f053a6a323b4e0f54a8a96d303ebd6ce6dd65431785982b2f6407aff,29446c897ec8a771b98738116d53a10f0fd570d41c1e8947c51565d38d039261,62191,115,114,GON+,GON-,5.09,5.10,66_1.jpg,tampered_66_1.jpg,c3346dd778a682e9649f5009b4f735b7124150932076aed70164a324b75b0452,fbd8b5ba3eea2acd03398a5f2d2ad7d9e01add8bd0dfd8e61c132ce360089d0a,c7c87c4e88cd5be0d2fd9b2af9a2d5c5ff7ca062b9d550e913771ad7d7101115
208,66_2.jpg,66_2.provenance.json,36035351a012bcd93c0c59653b75ac4e232b9bd8e7eab2a31f6b5a8e90275444,c15bfe7573bb9cbece7c7fa72a9ac2b109eedb44eb2b667af3e102a269cbd29b,c83ee3ae2719a334f974c09c77cc015c5ad2328efe3974a2a612ff8c2c7ec975,60673,113,112,GON+,GON-,6.82,6.83,66_2.jpg,tampered_66_2.jpg,9e4212041bfc0729e4bcbd1cde6840c3f46afa950eb57e5b239c45e785ce84c8,3890f15ae0c644772676343dc1a6f4c2a4282fc3126493a32635d9e99125fe8e,7632a74ce3228c384c4229512e3d0e0a28e3b8760a23835d5945e4232cf6f5ab
209,66_3.jpg,66_3.provenance.json,6d4f0e270dd815a683108e4111d74e18a16e286da13f3e2d6cd5e337b18f501c,21d8999520cf5898aab179bc2b9c4c08c62b5a637cce60fbe01ef774e19bab4f,ffbf2ef4a31c363c2589ee973699b8d47e8b1fd66dac9f0613d2c00ef67b295c,59028,164,165,GON+,GON-,7.56,7.57,66_3.jpg,tampered_66_3.jpg,79a6642ef58082adbfb107f1090df7884e60be4bbe175f33fe21854d661eaff4,cf6f2cfc2399d65269093c3ed30dd83bd21ed02e5c465236afdb716b9ce1bb5a,8ee3a65565a39eefa0ef3933094e8a2594b35e0f4fb670368eebe1a6325b502e
210,66_4.jpg,66_4.provenance.json,b41aef2a0bbf29a8b2b5acaab69ddb688e532bd7dc2e513fbc33f994e3aab801,d04aa7c4a42eddb28e04f127c091a8dc134292beeaae1237d58c1dd07504fc3a,d2181b693e15b5643eaad8c75d11aa26761b74aa33b4f77dc30a083e70418dee,57398,69,68,GON+,GON-,5.42,5.43,66_4.jpg,tampered_66_4.jpg,f6a607cdf8c8bbf4cfdd2874e4b9a948c94de421cd56710f8891d22b388e5a7c,56017c530b1b6dc125b6235d3a61db24495665c6103d19a6abffe4b7708f2b9b,df698e9add5aabcc98176090598946204e3a8f5bbb3e0189066acf34f2391854
211,66_5.jpg,66_5.provenance.json,097c908ca5da1d8d89ae94853a797d45e64f674678c2c6f99d7ff2deb6cddf28,013b8b9611639b4e305dadd14af7976207ab1152851a02cfeef218203f63fb20,055c067a338cf902e7485adb31daf131f86f56b0a861f7ac2bdc2de8990c5350,65599,70,71,GON+,GON-,7.53,7.54,66_5.jpg,tampered_66_5.jpg,4839e3ae34524d31c5b2461c315c2679b1c248a928b4831809b7c5b23a484a9d,28567e29fd21cb346f356824faa341b867595da73b24f073806801e46c6313df,5810f8babacb2e4a0010d674cfa0c5eb5a599e96fe49523cd461ae304fe907d0
212,67_0.jpg,67_0.provenance.json,f12a3566235b17fe3242f81ffcd390f7cb859fe70b4dff8a40e0e53aa389d619,d8bec343c506b040b392059c5ae81fb71b6c3868af2244429ef59dcef156bab8,d74f53753a149e2842f936da3a4b881a0c01c07519c97c2db3c3297ffedcef88,77861,0,1,GON+,GON-,6.22,6.23,67_0.jpg,tampered_67_0.jpg,5104b479cc1ed6ed7b45478d318beb2d94dac0045e732411074fde43d5278a09,adaf517c92ddfcd286971fda9579beda733b079cbec49b560a422f21cbcca8fc,1f48381119dbe4f6000985be9aa23b4353901ccfb730a1a3851bc9b15e1d6e90
